url,topic,prob
https://www.aljazeera.net/news/2026/4/14/%d8%b9%d8%a7%d8%ac%d9%84-%d8%b1%d8%a6%d9%8a%d8%b3-%d8%a7%d9%84%d9%88%d8%b2%d8%b1%d8%a7%d8%a1-%d9%8a%d8%aa%d9%84%d9%82%d9%89-%d8%a7%d8%aa%d8%b5%d8%a7%d9%84%d8%a7-%d9%85%d9%86-%d9%88%d8%b2%d9%8a%d8%b1,9,1.0
https://www.aljazeera.net/news/2026/4/14/%d8%ad%d8%b2%d8%a8-%d8%a7%d9%84%d9%84%d9%87-%d9%88%d9%85%d9%81%d8%a7%d9%88%d8%b6%d8%a7%d8%aa-%d9%84%d8%a8%d9%86%d8%a7%d9%86,8,1.0
https://www.aljazeera.net/news/2026/4/14/%d8%a8%d9%83%d9%8a%d9%86-%d9%88%d9%85%d8%af%d8%b1%d9%8a%d8%af-%d8%aa%d8%aa%d8%b9%d9%87%d8%af%d8%a7%d9%86-%d8%a8%d8%aa%d8%b9%d8%b2%d9%8a%d8%b2-%d8%a7%d9%84%d8%aa%d8%b9%d8%a7%d9%88%d9%86,-1,0.0
https://www.aljazeera.net/news/2026/4/14/%d9%85%d8%b3%d8%aa%d9%86%d8%b3%d8%ae%d8%a9-%d8%aa%d8%ac%d8%b1%d8%a8%d8%aa%d9%87%d8%a7-%d8%a8%d8%ba%d8%b2%d8%a9-%d8%b3%d9%8a%d8%a7%d8%b3%d8%a9-%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84,2,0.5623
https://www.aljazeera.net/news/2026/4/14/%d8%a8%d9%8a%d9%86%d9%87%d9%85-%d9%86%d8%a8%d9%8a%d9%84-%d8%a7%d9%84%d8%b9%d9%88%d8%b6%d9%8a-%d8%a7%d9%84%d9%83%d9%88%d9%8a%d8%aa-%d8%aa%d8%b3%d8%ad%d8%a8-%d8%a7%d9%84%d8%ac%d9%86%d8%b3%d9%8a%d8%a9,4,0.3859
https://www.aljazeera.net/news/2026/4/14/%d8%aa%d9%87%d8%af%d9%8a%d8%af-%d8%b9%d8%b3%d9%83%d8%b1%d9%8a-%d9%88%d8%b9%d8%b1%d8%b6-%d9%86%d9%87%d8%a7%d8%a6%d9%8a-%d9%85%d8%b3%d8%a7%d8%b1%d8%a7%d9%86-%d9%8a%d8%ad%d8%b3%d9%85%d8%a7%d9%86,0,1.0
https://www.aljazeera.net/news/2026/4/14/%d8%a7%d9%84%d8%b5%d9%8a%d9%86-%d8%a7%d9%84%d8%ad%d8%b5%d8%a7%d8%b1-%d8%a7%d9%84%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a-%d9%84%d9%85%d9%88%d8%a7%d9%86%d8%a6-%d8%a5%d9%8a%d8%b1%d8%a7%d9%86,-1,0.0
https://www.aljazeera.net/news/2026/4/14/%d9%85%d9%81%d8%a7%d9%88%d8%b6%d8%a7%d8%aa-%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d8%a7-%d9%88%d8%a5%d9%8a%d8%b1%d8%a7%d9%86,0,1.0
https://www.aljazeera.net/news/2026/4/14/%d9%83%d9%8a%d9%85-%d9%8a%d8%b4%d8%b1%d9%81-%d8%b9%d9%84%d9%89-%d8%aa%d8%ac%d8%a7%d8%b1%d8%a8-%d9%84%d8%b5%d9%88%d8%a7%d8%b1%d9%8a%d8%ae-%d9%83%d8%b1%d9%88%d8%b2-%d9%88%d8%a3%d8%ae%d8%b1%d9%89,-1,0.0
https://www.aljazeera.net/news/2026/4/14/%d8%b5%d9%88%d8%b1-%d9%81%d8%b6%d8%a7%d8%a6%d9%8a%d8%a9-%d8%aa%d9%83%d8%b4%d9%81-%d8%a3%d8%b6%d8%b1%d8%a7%d8%b1%d8%a7-%d9%88%d8%a7%d8%b3%d8%b9%d8%a9-%d9%81%d9%8a,1,0.3435
https://www.aljazeera.net/news/2026/4/14/%d8%b9%d8%a7%d8%ac%d9%84-%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b5%d8%ad%d8%a7%d9%81%d8%a9-%d8%a7%d9%84%d9%81%d8%b1%d9%86%d8%b3%d9%8a%d8%a9-%d8%b1%d8%a6%d9%8a%d8%b3%d8%a9,-1,0.0
https://www.aljazeera.net/news/2026/4/14/%d8%b6%d9%85%d9%86-%d8%a7%d8%aa%d9%81%d8%a7%d9%82-%d9%85%d8%b9-%d8%af%d9%85%d8%b4%d9%82-%d8%a7%d9%84%d8%a5%d9%81%d8%b1%d8%a7%d8%ac-%d8%b9%d9%86-1500-%d9%85%d8%b9%d8%aa%d9%82%d9%84-%d9%85%d9%86,6,1.0
https://www.aljazeera.net/news/2026/4/14/3-%d9%85%d9%86%d8%a7%d8%b7%d9%82-%d8%a3%d9%85%d9%86%d9%8a%d8%a9-%d8%ae%d8%b7%d8%a9-%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84%d9%8a%d8%a9-%d8%b9%d9%84%d9%89-%d8%b7%d8%a7%d9%88%d9%84%d8%a9,8,0.816
https://www.aljazeera.net/news/2026/4/14/5-%d9%85%d8%ad%d8%b7%d8%a7%d8%aa-%d8%aa%d8%b4%d8%b1%d8%ad-%d8%b2%d9%8a%d8%a7%d8%b1%d8%a9-%d8%a7%d9%84%d8%a8%d8%a7%d8%a8%d8%a7-%d9%84%d8%a3%d9%81%d8%b1%d9%8a%d9%82%d9%8a%d8%a7-%d8%a7%d9%84%d8%aa%d9%8a,-1,0.0
https://www.aljazeera.net/news/2026/4/14/100-%d8%af%d9%88%d9%84%d8%a7%d8%b1-%d9%88%d8%a7%d8%a8%d8%aa%d8%b3%d8%a7%d9%85%d8%a9-%d9%87%d9%84-%d8%a7%d8%b3%d8%aa%d8%ba%d9%84-%d8%aa%d8%b1%d9%85%d8%a8-%d8%b9%d8%a7%d9%85%d9%84%d8%a9,0,0.9412
https://www.aljazeera.net/news/2026/4/14/14-%d8%b4%d9%87%d9%8a%d8%af%d8%a7-%d9%88%d8%ac%d8%b1%d9%8a%d8%ad%d8%a7-%d8%a8%d8%ba%d8%b2%d8%a9-%d9%882400-%d8%ae%d8%b1%d9%82-%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84%d9%8a-%d8%ae%d9%84%d8%a7%d9%84,3,1.0
https://www.aljazeera.net/news/2026/4/14/%d8%a8%d8%a7%d9%84%d8%b5%d9%88%d8%b1-%d8%a3%d8%b3%d8%b7%d9%88%d9%84-%d8%a7%d9%84%d8%b5%d9%85%d9%88%d8%af-%d9%8a%d8%a8%d8%ad%d8%b1-%d9%85%d8%ac%d8%af%d8%af%d8%a7-%d9%85%d9%86,-1,0.0
https://www.aljazeera.net/news/2026/4/14/%d8%a3%d9%85%d9%8a%d8%b1-%d8%af%d9%88%d9%84%d8%a9-%d9%82%d8%b7%d8%b1-%d9%8a%d8%a8%d8%ad%d8%ab-%d9%85%d8%b9-%d9%88%d8%b2%d9%8a%d8%b1-%d8%a7%d9%84%d8%af%d9%81%d8%a7%d8%b9,9,0.8605
https://www.aljazeera.net/news/2026/4/14/%d9%82%d8%b7%d8%b1-%d9%86%d8%b1%d9%81%d8%b6-%d9%83%d9%84-%d8%a7%d9%84%d8%a7%d8%af%d8%b9%d8%a7%d8%a1%d8%a7%d8%aa-%d8%a8%d8%b4%d8%a3%d9%86-%d9%88%d8%ac%d9%88%d8%af-%d8%a7%d8%aa%d9%81%d8%a7%d9%82,9,0.9705
https://www.aljazeera.net/news/2026/4/14/%d9%81%d9%8a-%d8%a7%d9%84%d8%b0%d9%83%d8%b1%d9%89-%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab%d8%a9-%d9%84%d9%84%d8%ad%d8%b1%d8%a8-%d8%a2%d9%85%d8%a7%d9%84-%d8%a7%d9%84%d8%aa%d9%83%d8%a7%d8%aa%d9%81,10,1.0
https://www.aljazeera.net/news/2026/4/14/%d8%ad%d8%b4%d8%af-%d9%84%d9%8a%d9%88%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d9%8a%d8%b1-%d8%a7%d9%84%d8%a7%d8%ad%d8%aa%d9%84%d8%a7%d9%84-%d9%8a%d8%b4%d9%86-%d8%ad%d9%85%d9%84%d8%a9,-1,0.0
https://www.aljazeera.net/news/2026/4/14/%d9%85%d9%81%d8%a7%d9%88%d8%b6%d8%a7%d8%aa-%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84-%d9%88%d9%84%d8%a8%d9%86%d8%a7%d9%86,8,1.0
https://www.aljazeera.net/news/2026/4/14/%d8%a7%d9%84%d9%85%d9%81%d9%88%d8%b6-%d8%a7%d9%84%d8%a3%d9%85%d9%85%d9%8a-%d9%84%d9%84%d8%a7%d8%ac%d8%a6%d9%8a%d9%86-%d9%85%d8%a3%d8%b3%d8%a7%d8%a9-%d8%a5%d9%86%d8%b3%d8%a7%d9%86%d9%8a%d8%a9,-1,0.0
https://www.aljazeera.net/news/2026/4/14/%d8%b1%d9%88%d8%b3%d9%8a%d8%a7-%d8%aa%d8%ad%d8%b0%d8%b1-%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84-%d8%a8%d8%b3%d8%a8%d8%a8-%d9%87%d8%ac%d9%85%d8%a7%d8%aa%d9%87%d8%a7-%d8%b9%d9%84%d9%89,-1,0.0
https://www.aljazeera.net/news/2026/4/14/%d8%b1%d8%a7%d9%8a%d8%aa%d8%b3-%d9%88%d9%88%d8%aa%d8%b4-%d9%82%d8%b5%d9%81-%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84-%d9%85%d8%b3%d8%aa%d9%88%d8%af%d8%b9%d8%a7%d8%aa-%d9%86%d9%81%d8%b7,1,0.3928
https://www.aljazeera.net/news/2026/4/14/%d8%a7%d8%ad%d8%aa%d9%84%d8%a7%d9%84-%d8%a5%d8%b3%d9%84%d8%a7%d9%85%d9%8a-%d8%a3%d9%85-%d8%aa%d8%b6%d9%84%d9%8a%d9%84-%d9%82%d8%b5%d8%a9-%d9%85%d8%b3%d8%ac%d8%af-%d9%8a%d8%b4%d8%b9%d9%84,16,1.0
https://www.aljazeera.net/news/2026/4/14/%d8%b9%d8%a7%d8%ac%d9%84-%d9%88%d8%b3%d8%a7%d8%a6%d9%84-%d8%a5%d8%b9%d9%84%d8%a7%d9%85-%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84%d9%8a%d8%a9-%d8%b3%d9%82%d9%88%d8%b7-%d9%85%d8%b3%d9%8a%d8%b1%d8%a9-2,2,1.0
https://www.aljazeera.net/news/2026/4/14/%d8%a3%d9%85%d9%8a%d8%b1-%d9%82%d8%b7%d8%b1-%d9%8a%d8%a8%d8%ad%d8%ab-%d9%85%d8%b9-%d8%b3%d9%84%d8%b7%d8%a7%d9%86-%d8%b9%d9%85%d8%a7%d9%86-%d8%a7%d9%84%d8%aa%d8%b7%d9%88%d8%b1%d8%a7%d8%aa,9,0.7635
https://www.aljazeera.net/news/2026/4/14/%d8%b6%d8%b1%d8%a8%d8%aa-%d8%a7%d9%84%d9%85%d9%86%d8%b4%d8%a2%d8%aa-%d9%88%d8%a8%d9%82%d9%8a-%d8%a7%d9%84%d9%8a%d9%88%d8%b1%d8%a7%d9%86%d9%8a%d9%88%d9%85-%d9%87%d9%84,-1,0.0
https://www.aljazeera.net/news/2026/4/14/%d8%af%d8%b9%d9%88%d8%a7%d8%aa-%d9%84%d8%a7%d8%b3%d8%aa%d8%a6%d9%86%d8%a7%d9%81-%d8%a7%d9%84%d9%85%d9%81%d8%a7%d9%88%d8%b6%d8%a7%d8%aa-%d8%a8%d9%8a%d9%86-%d9%88%d8%a7%d8%b4%d9%86%d8%b7%d9%86,0,1.0
https://www.aljazeera.net/news/2026/4/14/%d8%aa%d9%88%d9%86%d8%b3-91,-1,0.0
https://www.aljazeera.net/news/2026/4/14/%d9%87%d9%84-%d9%81%d8%b4%d9%84-%d8%a7%d9%84%d8%ad%d8%b5%d8%a7%d8%b1-%d8%a7%d9%84%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a-%d9%85%d8%a8%d9%83%d8%b1%d8%a7,0,1.0
https://www.aljazeera.net/news/2026/4/14/%d8%b9%d8%a7%d8%ac%d9%84-%d9%85%d8%b3%d8%a4%d9%88%d9%84-%d9%81%d9%8a-%d8%a7%d9%84%d8%ae%d8%a7%d8%b1%d8%ac%d9%8a%d8%a9-%d8%a7%d9%84%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a%d8%a9-2,8,1.0
https://www.aljazeera.net/news/2026/4/14/%d8%b5%d9%88%d8%b1-%d8%a3%d9%82%d9%85%d8%a7%d8%b1-%d8%b5%d9%86%d8%a7%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b1%d8%b5%d8%af-%d8%a3%d8%b6%d8%b1%d8%a7%d8%b1%d8%a7-%d9%81%d9%8a-%d9%85%d9%82%d8%b1,1,0.3544
https://www.aljazeera.net/news/2026/4/14/%d9%87%d8%b1%d9%85%d8%b2-4,0,1.0
https://www.aljazeera.net/news/2026/4/14/%d8%ba%d9%88%d8%aa%d9%8a%d8%b1%d9%8a%d8%b4-%d9%84%d8%a7-%d8%ad%d9%84-%d8%b9%d8%b3%d9%83%d8%b1%d9%8a%d8%a7-%d9%84%d9%84%d8%a3%d8%b2%d9%85%d8%a9-%d9%81%d9%8a-%d8%a7%d9%84%d8%b4%d8%b1%d9%82,0,0.7056
https://www.aljazeera.net/news/2026/4/14/%d9%85%d8%a7%d8%b0%d8%a7-%d9%8a%d8%b9%d9%86%d9%8a-%d9%82%d8%b1%d8%a7%d8%b1-%d8%a5%d9%8a%d8%b7%d8%a7%d9%84%d9%8a%d8%a7-%d8%aa%d8%b9%d9%84%d9%8a%d9%82-%d8%aa%d8%b9%d8%a7%d9%88%d9%86%d9%87%d8%a7,-1,0.0
https://www.aljazeera.net/news/2026/4/14/%d8%a7%d8%b3%d8%aa%d9%87%d8%af%d8%a7%d9%81-%d8%ac%d8%b1%d9%8a%d8%ad-%d8%a8%d9%85%d8%b3%d9%8a%d8%b1%d8%a9-%d8%a7%d9%86%d8%aa%d8%ad%d8%a7%d8%b1%d9%8a%d8%a9,-1,0.0
https://www.aljazeera.net/news/2026/4/14/%d8%a7%d9%84%d8%ba%d8%a7%d8%a8%d9%88%d9%86-%d9%85%d8%b1%d8%b3%d9%88%d9%85-%d8%aa%d9%86%d8%b8%d9%8a%d9%85-%d8%a7%d9%84%d8%b4%d8%a8%d9%83%d8%a7%d8%aa,5,1.0
https://www.aljazeera.net/news/2026/4/14/%d8%a5%d9%8a%d9%83%d9%88%d9%86%d9%88%d9%85%d9%8a%d8%b3%d8%aa-%d8%b5%d9%85%d9%88%d8%af-%d8%ad%d8%b2%d8%a8-%d8%a7%d9%84%d9%84%d9%87-%d9%8a%d9%81%d8%a7%d8%ac%d8%a6,-1,0.0
https://www.aljazeera.net/news/2026/4/14/%d8%aa%d8%af%d8%b1%d9%8a%d8%a8%d8%a7%d8%aa-%d8%b9%d8%b3%d9%83%d8%b1%d9%8a%d8%a9-%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a%d8%a9-%d8%aa%d8%ac%d9%85%d8%b9-%d9%81%d8%b1%d9%82%d8%a7%d8%a1,0,0.6782
https://www.aljazeera.net/news/2026/4/14/%d9%81%d8%a7%d9%86%d8%b3-%d9%8a%d8%a4%d8%a7%d8%b2-%d8%aa%d8%b1%d9%85%d8%a8-%d9%81%d9%8a-%d9%87%d8%ac%d9%88%d9%85%d9%87-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d8%a8%d8%a7%d8%a8%d8%a7,-1,0.0
https://www.aljazeera.net/news/2026/4/14/%d8%a7%d9%84%d9%85%d9%86%d8%b5%d8%a7%d8%aa-%d8%aa%d8%b4%d9%8a%d8%af-%d8%a8%d8%aa%d8%ad%d8%b1%d9%83-%d8%a3%d8%b3%d8%b7%d9%88%d9%84-%d8%a7%d9%84%d8%b5%d9%85%d9%88%d8%af-%d9%85%d8%ac%d8%af%d8%af%d8%a7,-1,0.0
https://www.aljazeera.net/news/2026/4/14/11-%d8%a3%d9%84%d9%81-%d9%85%d9%81%d9%82%d9%88%d8%af-%d8%ae%d9%84%d8%a7%d9%84-3-%d8%b3%d9%86%d9%88%d8%a7%d8%aa-%d9%85%d9%86-%d8%a7%d9%84%d8%ad%d8%b1%d8%a8-%d9%81%d9%8a,10,1.0
https://www.aljazeera.net/news/2026/4/14/%d9%85%d9%86-%d9%81%d8%b4%d9%84-%d8%a7%d9%84%d9%85%d9%81%d8%a7%d9%88%d8%b6%d8%a7%d8%aa-%d8%a5%d9%84%d9%89-%d8%ad%d8%af%d9%8a%d8%ab-%d8%aa%d8%b1%d9%85%d8%a8-%d8%b9%d9%86,0,1.0
https://www.aljazeera.net/news/2026/4/14/%d9%87%d8%af%d9%86%d8%a9-%d9%85%d8%aa%d8%b5%d8%af%d8%b9%d8%a9-%d9%87%d9%84-%d9%85%d8%a7-%d8%b2%d8%a7%d9%84-%d8%a7%d8%aa%d9%81%d8%a7%d9%82-%d9%88%d9%82%d9%81-%d8%a5%d8%b7%d9%84%d8%a7%d9%82,3,1.0
https://www.aljazeera.net/news/2026/4/14/%d9%87%d9%83%d8%b0%d8%a7-%d9%85%d9%86%d8%ad%d8%aa-%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d8%a7-%d9%82%d8%a7%d8%af%d8%a9-%d8%a5%d9%8a%d8%b1%d8%a7%d9%86-%d9%85%d9%84%d8%a7%d8%b0%d8%a7-%d8%a2%d9%85%d9%86%d8%a7,0,1.0
https://www.aljazeera.net/news/2026/4/14/%d8%ba%d8%b1%d9%88%d8%b3%d9%8a-%d9%84%d8%a7-%d9%86%d8%b9%d9%84%d9%85-%d9%85%d9%83%d8%a7%d9%86-440-%d9%83%d9%8a%d9%84%d9%88%d8%ba%d8%b1%d8%a7%d9%85%d8%a7-%d9%85%d9%86,-1,0.0
https://www.aljazeera.net/news/2026/4/14/%d8%af%d9%88%d9%86-%d9%85%d8%b4%d8%a7%d8%b1%d9%83%d8%a9-%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a%d8%a9-%d8%ae%d8%b7%d8%a9-%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a%d8%a9-%d9%84%d8%aa%d8%a3%d9%85%d9%8a%d9%86,0,1.0
https://www.aljazeera.net/news/2026/4/14/%d8%ba%d8%b2%d8%a9-10-%d8%b4%d9%87%d8%af%d8%a7%d8%a1-%d8%a8%d9%86%d9%8a%d8%b1%d8%a7%d9%86-%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84%d9%8a%d8%a9-%d9%85%d9%86%d8%b0,3,1.0
https://www.aljazeera.net/news/2026/4/13/%d8%b9%d8%a7%d8%ac%d9%84-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%af%d8%a9-%d8%a7%d9%84%d9%85%d8%b1%d9%83%d8%b2%d9%8a%d8%a9-%d8%a7%d9%84%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a%d8%a9-3,0,1.0
https://www.aljazeera.net/news/2026/4/13/21-%d8%b3%d8%a7%d8%b9%d8%a9-%d8%aa%d9%81%d8%a7%d9%88%d8%b6-%d8%a8%d9%84%d8%a7-%d8%a7%d8%aa%d9%81%d8%a7%d9%82-%d9%87%d9%84-%d9%8a%d8%b9%d9%88%d8%af-%d8%a7%d9%84%d8%ae%d8%b5%d9%85%d8%a7%d9%86,0,1.0
https://www.aljazeera.net/news/2026/4/13/%d9%84%d9%85%d8%a7%d8%b0%d8%a7-%d9%8a%d8%ae%d8%aa%d9%84%d9%81-%d9%86%d9%85%d9%88%d8%b0%d8%ac-%d8%a5%d9%8a%d8%b1%d8%a7%d9%86-%d8%b9%d9%86-%d8%b3%d9%8a%d9%86%d8%a7%d8%b1%d9%8a%d9%88,0,1.0
https://www.aljazeera.net/news/2026/4/13/%d8%a7%d9%84%d8%ac%d9%86%d8%b1%d8%a7%d9%84-%d8%b1%d9%88%d9%85%d8%a7%d9%86-%d8%ba%d9%88%d9%81%d9%85%d8%a7%d9%86-%d8%b1%d8%a6%d9%8a%d8%b3%d8%a7-%d8%ac%d8%af%d9%8a%d8%af%d8%a7,19,1.0
https://www.aljazeera.net/news/2026/4/13/%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d8%a7-%d8%aa%d8%ad%d8%aa%d9%81%d9%8a-%d8%a8%d9%80-%d8%b9%d9%88%d8%af%d8%a9-%d8%a7%d9%84%d9%85%d8%ac%d8%b1-%d8%a5%d9%84%d9%8a%d9%87%d8%a7-%d8%a8%d8%b9%d8%af,-1,0.0
https://www.aljazeera.net/news/2026/4/13/%d8%aa%d8%a8%d8%a7%d8%af%d9%84-%d8%a7%d9%84%d8%a7%d8%aa%d9%87%d8%a7%d9%85%d8%a7%d8%aa-%d8%a8%d9%8a%d9%86-%d8%a5%d9%8a%d8%b1%d8%a7%d9%86-%d9%88%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d8%a7-%d8%a8%d8%b9%d8%af,0,1.0
https://www.aljazeera.net/news/2026/4/13/3-%d8%b4%d9%87%d8%af%d8%a7%d8%a1-%d9%88%d9%82%d8%b5%d9%81-%d9%85%d8%af%d9%81%d8%b9%d9%8a-%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84%d9%8a-%d9%84%d9%85%d9%86%d8%a7%d8%b7%d9%82,3,1.0
https://www.aljazeera.net/news/2026/4/13/%d9%85%d8%b1%d8%a7%d9%82%d8%a8-%d9%84%d8%ad%d8%b1%d9%83%d8%a9-%d8%a7%d9%84%d8%b4%d8%ad%d9%86-%d8%a7%d9%84%d8%a8%d8%ad%d8%b1%d9%8a-%d8%a5%d9%8a%d8%b1%d8%a7%d9%86-%d8%aa%d8%ae%d8%b2%d9%86-21,0,1.0
https://www.aljazeera.net/news/2026/4/13/%d8%aa%d8%b1%d8%a7%d9%85%d8%a8-%d9%8a%d8%b5%d8%b9%d8%af-%d8%b6%d8%af-%d8%a7%d9%84%d9%86%d8%a7%d8%aa%d9%88-%d9%88%d9%8a%d8%a4%d9%83%d8%af-%d8%aa%d8%af%d9%85%d9%8a%d8%b1,0,1.0
https://www.aljazeera.net/news/2026/4/13/%d8%aa%d8%b1%d9%85%d8%a8-%d9%8a%d8%b5%d8%b9%d8%af-%d9%87%d8%ac%d9%85%d8%a7%d8%aa%d9%87-%d8%b6%d8%af-%d8%a8%d8%a7%d8%a8%d8%a7-%d8%a7%d9%84%d9%83%d9%86%d9%8a%d8%b3%d8%a9,-1,0.0
https://www.aljazeera.net/news/2026/4/13/%d8%ac%d9%8a%d8%b1%d8%a7%d9%84%d8%af-%d9%81%d9%88%d8%b1%d8%af-%d8%b4%d8%b1%d9%82-%d8%a7%d9%84%d9%85%d8%aa%d9%88%d8%b3%d8%b7-%d9%88%d8%a3%d8%b6%d8%b1%d8%a7%d8%b1-%d8%a8%d8%b7%d8%a7%d8%a6%d8%b1%d8%a9,-1,0.0
https://www.aljazeera.net/news/2026/4/13/%d8%a7%d9%84%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae-%d8%ae%d9%8a%d8%b1-%d8%b4%d8%a7%d9%87%d8%af-%d8%a7%d9%84%d8%af%d9%81%d8%a7%d8%b9-%d8%a7%d9%84%d8%aa%d8%b1%d9%83%d9%8a%d8%a9-%d8%aa%d8%af%d8%ae%d9%84,16,1.0
https://www.aljazeera.net/news/2026/4/13/%d8%aa%d8%b7%d9%88%d8%b1%d8%a7%d8%aa-%d9%84%d8%a8%d9%86%d8%a7%d9%86-12,8,0.5297
https://www.aljazeera.net/news/2026/4/13/%d8%a7%d9%84%d8%a8%d9%8a%d8%b1%d9%88-%d8%a5%d8%b9%d8%a7%d8%af%d8%a9-%d9%81%d8%aa%d8%ad-%d9%85%d8%b1%d8%a7%d9%83%d8%b2-%d8%a7%d9%84%d8%a7%d9%82%d8%aa%d8%b1%d8%a7%d8%b9-%d8%a8%d8%b9%d8%af,5,0.6155
https://www.aljazeera.net/news/2026/4/13/%d8%a8%d8%a7%d8%a8%d8%a7-%d8%a7%d9%84%d9%81%d8%a7%d8%aa%d9%8a%d9%83%d8%a7%d9%86-%d9%8a%d8%a8%d8%af%d8%a3-%d8%b2%d9%8a%d8%a7%d8%b1%d8%a9-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae%d9%8a%d8%a9,-1,0.0
https://www.aljazeera.net/news/2026/4/13/%d8%a7%d9%84%d8%b3%d9%88%d8%af%d8%a7%d9%86-106,10,1.0
https://www.aljazeera.net/news/2026/4/13/%d8%aa%d8%ad%d8%b0%d9%8a%d8%b1%d8%a7%d8%aa-%d9%85%d8%aa%d8%b5%d8%a7%d8%b9%d8%af%d8%a9-%d9%85%d9%86-%d8%af%d8%ae%d9%88%d9%84-%d8%ba%d8%b2%d8%a9-%d9%85%d8%b1%d8%ad%d9%84%d8%a9,3,1.0
https://www.aljazeera.net/news/2026/4/13/%d9%84%d8%a7-%d8%aa%d8%b5%d8%af%d8%b1-%d8%b5%d9%88%d8%aa-%d8%a8%d8%b7%d8%a9-%d9%85%d8%b3%d8%a4%d9%88%d9%84-%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84%d9%8a-%d9%8a%d9%87%d8%a7%d8%ac%d9%85,0,1.0
https://www.aljazeera.net/news/2026/4/13/%d8%ad%d8%b1%d9%82-%d8%af%d9%85%d9%8a%d8%a9-%d9%86%d8%aa%d9%86%d9%8a%d8%a7%d9%87%d9%88-%d9%81%d9%8a-%d8%a5%d8%b3%d8%a8%d8%a7%d9%86%d9%8a%d8%a7-%d9%85%d9%86-%d8%aa%d9%82%d9%84%d9%8a%d8%af,16,1.0
https://www.aljazeera.net/news/2026/4/13/%d8%b1%d8%ad%d9%84%d8%a9-%d8%a7%d9%84%d9%80-21-%d8%b3%d8%a7%d8%b9%d8%a9-%d8%a7%d9%84%d8%aa%d9%8a-%d8%ae%d8%b0%d9%84%d8%aa-%d8%ac%d9%8a-%d8%af%d9%8a-%d9%81%d8%a7%d9%86%d8%b3-%d9%81%d9%8a,0,1.0
https://www.aljazeera.net/news/2026/4/13/%d8%a7%d9%84%d8%ad%d8%ac-4,17,0.4338
https://www.aljazeera.net/news/2026/4/13/%d8%a2%d8%b3%d9%8a%d8%a7%d9%86-%d8%aa%d8%af%d8%b9%d9%88-%d9%88%d8%a7%d8%b4%d9%86%d8%b7%d9%86-%d9%88%d8%b7%d9%87%d8%b1%d8%a7%d9%86-%d9%84%d9%84%d8%aa%d9%81%d8%a7%d9%88%d8%b6,0,1.0
https://www.aljazeera.net/news/2026/4/13/%d8%b9%d8%a7%d8%b5%d9%81%d8%a9-%d9%85%d8%b7%d8%b1%d9%8a%d8%a9-%d8%aa%d8%ac%d8%aa%d8%a7%d8%ad-%d8%ad%d9%85%d8%b5-%d9%88%d8%aa%d8%aa%d8%b3%d8%a8%d8%a8-%d8%a8%d8%ba%d8%b1%d9%82,6,0.8881
https://www.aljazeera.net/news/2026/4/13/%d9%85%d8%b6%d9%8a%d9%82,0,1.0
https://www.aljazeera.net/news/2026/4/13/%d8%a7%d9%84%d9%85%d8%aa%d8%ad%d8%af%d8%ab-%d8%a8%d8%a7%d8%b3%d9%85-%d8%a7%d9%84%d8%ae%d8%a7%d8%b1%d8%ac%d9%8a%d8%a9-%d8%a7%d9%84%d8%b5%d9%8a%d9%86-%d9%8a%d8%ac%d8%a8-%d8%b6%d9%85%d8%a7%d9%86,0,0.6448
